order_id,delivery_date,load_weight,distance_km,estimated_time_hours,actual_time_hours,region,weather_condition,delivery_status,carrier
ORD6456,2023-03-21,960.11,105.6,23.6,52.8,West,Rainy,Cancelled,Carrier_14
ORD3374,2023-12-17,311.63,197.5,6.9,19.8,East,Snowy,Cancelled,Carrier_44
ORD1312,2023-02-28,154.75,419.1,41.6,27.0,East,Sunny,Cancelled,Carrier_19
ORD3992,2023-10-30,,325.2,34.4,11.5,East,Rainy,Cancelled,Carrier_4
ORD7133,2023-10-10,899.65,89.3,32.0,59.3,Central,Sunny,Delayed,Carrier_8
ORD8583,2023-06-10,57.68,416.4,19.2,8.0,Central,,Cancelled,Carrier_41
ORD6820,2023-08-31,758.48,254.9,37.9,32.5,North,,Delivered,Carrier_48
ORD8484,2023-05-08,617.23,219.6,5.0,59.7,West,Rainy,Delayed,Carrier_29
ORD9653,2023-01-30,101.84,391.3,2.8,17.8,West,Snowy,Cancelled,Carrier_16
ORD4855,2023-01-22,570.95,235.9,37.4,43.6,West,,Cancelled,Carrier_11
ORD2592,2023-07-01,145.08,94.2,46.4,,East,,Delayed,Carrier_15
ORD9769,2023-03-24,,111.6,42.1,41.4,East,Rainy,Cancelled,Carrier_19
ORD2767,2023-12-27,529.8,28.3,43.9,39.4,South,Rainy,Delayed,Carrier_11
ORD9906,2023-01-29,681.59,460.8,14.5,44.8,East,,Delayed,Carrier_17
ORD1427,2023-06-06,199.4,444.8,14.3,51.8,West,Sunny,Delivered,Carrier_14
ORD7122,2023-07-03,519.74,302.3,14.4,17.8,East,Snowy,Delayed,Carrier_6
ORD3718,2023-09-12,756.54,273.5,11.8,25.8,North,Sunny,Delayed,Carrier_18
ORD7699,2023-09-14,272.34,299.2,9.6,11.0,West,Sunny,Delayed,Carrier_39
ORD6359,2023-06-20,570.56,63.3,32.1,20.0,North,Snowy,Cancelled,Carrier_30
ORD5876,2023-10-24,209.99,48.0,6.0,34.3,West,Snowy,Delayed,Carrier_22
ORD5682,2023-04-14,,296.7,39.5,50.1,North,,Delayed,Carrier_26
ORD2567,2023-05-22,388.62,105.1,25.5,1.5,South,Sunny,Delayed,Carrier_34
ORD2249,2023-08-23,532.54,77.2,26.5,7.5,North,Snowy,Cancelled,Carrier_45
ORD3604,2023-01-10,292.55,82.4,24.3,21.7,South,Sunny,Cancelled,Carrier_29
ORD4045,2023-10-09,195.62,361.1,17.3,8.5,North,,Delivered,Carrier_14
ORD8200,2023-05-31,981.04,344.7,19.4,44.4,North,Sunny,Delayed,Carrier_34
ORD3563,2023-05-25,336.56,,19.9,54.4,Central,Snowy,Cancelled,Carrier_32
ORD9889,2023-02-28,471.91,218.0,27.2,1.4,West,,Delivered,Carrier_24
ORD7638,2023-08-07,642.38,188.5,20.6,25.9,East,Rainy,Cancelled,Carrier_29
ORD8492,2023-11-09,,244.8,6.1,32.0,West,,Cancelled,Carrier_9
ORD3869,2023-05-10,613.28,276.2,4.6,58.6,Central,Snowy,Delayed,Carrier_37
ORD2917,2023-07-31,182.49,203.8,30.7,46.6,West,Sunny,Cancelled,Carrier_36
ORD5713,2023-06-21,811.77,98.3,39.6,31.2,East,,Cancelled,Carrier_16
ORD9680,2023-06-12,161.02,85.4,26.8,29.9,South,Rainy,Delivered,Carrier_9
ORD5499,2023-05-11,961.9,222.1,36.9,28.3,West,,Delivered,Carrier_45
ORD6776,2023-09-29,993.68,314.4,37.7,,East,Sunny,Delivered,Carrier_6
ORD1011,2023-09-03,953.73,361.8,25.3,20.0,South,Rainy,Delivered,Carrier_5
ORD7720,2023-01-15,,341.8,37.7,37.1,West,Snowy,Delayed,Carrier_33
ORD6294,2023-07-25,860.08,297.9,30.8,,Central,Sunny,Cancelled,Carrier_24
ORD3422,2023-01-02,716.12,470.7,2.1,24.7,East,Rainy,Delivered,Carrier_7
ORD2300,2023-08-05,907.81,,33.8,55.4,South,Snowy,Delayed,Carrier_22
ORD9780,2023-01-14,778.49,289.5,22.7,,West,,Delivered,Carrier_43
ORD1937,2023-06-27,818.16,381.6,43.1,29.4,West,,Cancelled,Carrier_49
ORD9817,2023-12-07,825.38,441.4,10.9,4.7,Central,Snowy,Cancelled,Carrier_44
ORD8260,2023-12-02,912.61,349.7,18.0,50.6,South,Sunny,Cancelled,Carrier_26
ORD5913,2023-09-15,355.05,396.6,11.4,51.0,North,Snowy,Delivered,Carrier_4
ORD3474,2023-06-09,589.42,231.4,21.8,40.1,Central,Rainy,Delayed,Carrier_15
ORD7123,2023-05-26,628.2,493.2,42.8,37.3,Central,,Cancelled,Carrier_21
ORD8062,2023-05-08,199.18,135.2,8.2,45.5,South,Sunny,Cancelled,Carrier_15
ORD7620,2023-01-11,423.63,225.2,33.4,1.9,East,Snowy,Cancelled,Carrier_23
ORD4393,2023-05-11,639.57,,33.9,54.0,South,Snowy,Delayed,Carrier_46
ORD2368,2023-08-16,311.48,93.4,10.6,57.3,North,Rainy,Delivered,Carrier_26
ORD9132,2023-05-28,92.04,428.6,37.4,,Central,Rainy,Delayed,Carrier_35
ORD3813,2023-07-25,259.96,386.7,7.2,52.9,South,Sunny,Delivered,Carrier_50
ORD7514,2023-12-30,217.07,69.1,16.6,52.2,West,,Cancelled,Carrier_24
ORD1221,2023-09-15,370.44,300.3,1.9,6.3,South,Sunny,Delivered,Carrier_44
ORD6821,2023-01-27,186.6,360.0,44.0,24.7,West,,Delivered,Carrier_11
ORD6797,2023-12-31,228.35,361.6,24.5,53.5,East,,Delayed,Carrier_36
ORD1933,2023-10-03,649.46,311.8,46.7,5.2,West,,Delayed,Carrier_38
ORD9340,2023-12-02,764.49,295.1,9.6,38.7,West,Snowy,Cancelled,Carrier_34
ORD1827,2023-10-09,192.62,,15.3,21.6,Central,Sunny,Delayed,Carrier_12
ORD5539,2023-05-01,485.63,125.7,7.3,,East,Sunny,Delayed,Carrier_10
ORD6913,2023-12-20,659.01,343.4,15.5,48.0,East,,Delivered,Carrier_17
ORD3993,2023-04-14,372.6,435.8,17.3,57.0,North,Snowy,Cancelled,Carrier_30
ORD1057,2023-05-31,733.22,422.1,35.0,56.8,West,Rainy,Delayed,Carrier_23
ORD3440,2023-05-16,766.27,409.6,15.7,58.6,South,Rainy,Delivered,Carrier_2
ORD4140,2023-08-06,,46.4,2.4,57.2,Central,Rainy,Delivered,Carrier_26
ORD1631,2023-03-18,607.86,292.8,17.6,,Central,Snowy,Delayed,Carrier_48
ORD3408,2023-01-17,532.52,148.0,47.3,53.2,Central,Snowy,Cancelled,Carrier_38
ORD5209,2023-03-27,191.34,90.9,20.0,16.5,West,Rainy,Delayed,Carrier_31
ORD1361,2023-12-28,,14.9,40.8,37.8,East,Sunny,Delivered,Carrier_43
ORD6097,2023-03-31,567.03,77.2,47.6,55.7,East,Sunny,Delayed,Carrier_14
ORD8185,2023-01-27,492.66,234.6,11.6,1.9,Central,Rainy,Cancelled,Carrier_20
ORD2532,2023-08-23,725.76,137.0,3.8,,West,,Cancelled,Carrier_32
ORD8765,2023-03-13,665.64,,18.2,,Central,Sunny,Delayed,Carrier_34
ORD6721,2023-09-15,,367.4,16.9,32.2,Central,Rainy,Delivered,Carrier_4
ORD1963,2023-01-18,908.75,276.8,28.9,14.8,South,,Cancelled,Carrier_12
ORD4300,2023-05-16,461.87,388.9,14.2,8.3,East,Rainy,Delayed,Carrier_13
ORD2856,2023-05-28,51.9,163.8,30.8,39.5,West,Rainy,Delayed,Carrier_5
ORD5513,2023-10-23,677.74,118.7,22.8,6.1,South,Rainy,Delayed,Carrier_33
ORD3478,2023-01-03,807.33,198.9,7.7,15.9,East,Sunny,Delivered,Carrier_36
ORD6526,2023-10-19,276.51,54.3,1.6,25.8,West,,Delayed,Carrier_13
ORD9345,2023-06-21,924.74,181.4,26.3,20.7,Central,Snowy,Delivered,Carrier_9
ORD4971,2023-09-11,900.52,226.5,10.3,10.5,West,Rainy,Delivered,Carrier_50
ORD1067,2023-06-14,474.45,492.2,8.2,3.9,East,Snowy,Delayed,Carrier_40
ORD9701,2023-08-25,62.46,202.7,41.6,56.9,South,,Delayed,Carrier_4
ORD5121,2023-08-22,,80.4,28.7,14.1,North,Sunny,Delayed,Carrier_24
ORD2305,2023-01-03,205.91,374.1,2.7,,South,Snowy,Delivered,Carrier_46
ORD1688,2023-04-18,354.94,99.4,7.3,32.3,North,Rainy,Cancelled,Carrier_23
ORD3567,2023-08-21,592.08,122.3,37.3,3.0,Central,Sunny,Cancelled,Carrier_20
ORD9643,2023-07-23,213.61,,38.9,35.5,West,Rainy,Cancelled,Carrier_3
ORD9022,2023-04-26,375.46,492.3,26.6,54.3,West,Rainy,Cancelled,Carrier_15
ORD9442,2023-08-20,,,11.3,25.0,Central,Rainy,Delivered,Carrier_12
ORD6098,2023-05-19,592.12,269.1,8.3,18.5,South,Sunny,Delivered,Carrier_46
ORD1111,2023-12-22,197.41,89.3,27.6,53.0,West,Sunny,Cancelled,Carrier_24
ORD5432,2023-12-06,243.15,285.9,1.3,16.4,South,Rainy,Cancelled,Carrier_19
ORD8185,2023-05-02,299.89,331.2,35.0,21.9,North,Snowy,Cancelled,Carrier_3
ORD5494,2023-09-08,491.95,,41.5,39.9,West,Sunny,Cancelled,Carrier_31
ORD9157,2023-07-15,982.99,194.4,4.1,20.8,West,Rainy,Cancelled,Carrier_8
ORD5288,2023-07-26,593.04,424.0,10.8,15.1,South,Snowy,Cancelled,Carrier_27
ORD8558,2023-05-30,,468.1,43.2,24.6,West,Rainy,Delivered,Carrier_26
ORD1164,2023-04-28,,,7.1,41.0,East,Snowy,Delivered,Carrier_5
ORD3188,2023-07-06,267.17,370.7,45.6,8.0,East,,Delivered,Carrier_18
ORD6275,2023-03-19,547.68,,29.1,28.1,East,Rainy,Delayed,Carrier_37
ORD6161,2023-11-05,946.09,,30.4,17.1,East,Sunny,Cancelled,Carrier_6
ORD3466,2023-07-22,434.03,,9.0,,North,Snowy,Delivered,Carrier_22
ORD8604,2023-07-15,,483.7,27.4,,Central,,Delivered,Carrier_42
ORD5890,2023-02-20,224.69,497.6,3.7,23.1,West,Sunny,Delayed,Carrier_46
ORD9051,2023-01-22,,295.9,35.7,25.8,East,Snowy,Delayed,Carrier_11
ORD3039,2023-06-04,,135.5,45.4,27.2,South,Snowy,Delivered,Carrier_37
ORD1886,2023-11-25,236.69,113.0,18.6,40.1,North,,Cancelled,Carrier_2
ORD6353,2023-12-27,68.46,,13.6,52.5,East,Snowy,Delivered,Carrier_20
ORD4166,2023-05-08,475.1,436.9,14.8,29.8,North,,Cancelled,Carrier_39
ORD2025,2023-05-26,421.41,122.7,45.2,36.9,West,Snowy,Delivered,Carrier_50
ORD3639,2023-08-18,,,13.4,28.1,South,,Delivered,Carrier_47
ORD7131,2023-11-18,549.56,471.9,3.6,45.3,South,Rainy,Delivered,Carrier_13
ORD4860,2023-04-16,414.28,481.3,13.3,14.6,West,,Cancelled,Carrier_7
ORD8433,2023-05-27,875.36,489.7,9.9,18.9,East,Snowy,Delayed,Carrier_4
ORD6671,2023-09-14,,225.6,7.8,,East,,Delayed,Carrier_47
ORD2165,2023-11-29,945.55,267.2,26.1,20.7,South,Sunny,Delayed,Carrier_18
ORD5414,2023-01-28,775.77,411.2,46.8,41.0,West,Sunny,Cancelled,Carrier_2
ORD2349,2023-07-20,967.59,168.2,43.2,50.0,West,Rainy,Delivered,Carrier_47
ORD4562,2023-12-01,240.96,32.0,1.2,12.4,North,Sunny,Cancelled,Carrier_29
ORD1864,2023-11-10,,353.5,15.0,28.5,East,,Delayed,Carrier_3
ORD6646,2023-10-28,860.25,146.3,13.8,51.0,South,,Cancelled,Carrier_50
ORD5153,2023-05-14,468.47,194.1,26.4,49.5,South,,Delayed,Carrier_15
ORD9406,2023-12-21,115.11,144.4,19.5,25.9,West,,Cancelled,Carrier_24
ORD2916,2023-02-07,549.59,381.4,30.2,1.4,South,Rainy,Delivered,Carrier_30
ORD9950,2023-01-01,955.49,,6.0,15.3,Central,Sunny,Delivered,Carrier_23
ORD6243,2023-10-13,536.11,290.1,6.9,50.2,East,Snowy,Delayed,Carrier_26
ORD3613,2023-06-27,,231.7,42.8,5.0,West,Snowy,Delivered,Carrier_19
ORD8411,2023-04-30,242.99,471.4,33.2,,West,Sunny,Delivered,Carrier_31
ORD7606,2023-02-28,731.5,207.7,23.9,35.8,East,Sunny,Delayed,Carrier_41
ORD7246,2023-04-15,708.09,259.0,42.3,34.8,South,Snowy,Delivered,Carrier_48
ORD3261,2023-02-14,160.51,427.6,34.0,26.4,West,Snowy,Delivered,Carrier_20
ORD6799,2023-09-21,524.09,37.5,7.2,11.3,Central,Snowy,Delayed,Carrier_11
ORD6538,2023-08-04,670.81,128.7,40.8,56.0,South,Rainy,Cancelled,Carrier_44
ORD3028,2023-05-01,595.33,193.6,26.1,28.6,West,Rainy,Delayed,Carrier_46
ORD3265,2023-03-06,526.97,75.2,6.8,51.4,East,Sunny,Cancelled,Carrier_12
ORD6598,2023-11-15,262.96,343.7,43.4,4.5,North,Snowy,Cancelled,Carrier_27
ORD2068,2023-12-28,692.81,174.5,36.9,13.4,South,Rainy,Delivered,Carrier_22
ORD8470,2023-06-20,892.14,56.4,45.3,43.9,North,,Delivered,Carrier_15
ORD6215,2023-03-24,235.23,174.6,29.2,60.0,East,Snowy,Cancelled,Carrier_24
ORD9294,2023-10-29,61.92,116.0,31.3,3.4,East,Snowy,Cancelled,Carrier_23
ORD2584,2023-04-11,213.97,470.0,41.3,16.3,East,Snowy,Delayed,Carrier_23
ORD5692,2023-03-04,604.67,85.9,44.7,8.2,East,,Delivered,Carrier_23
ORD4858,2023-11-25,344.52,396.1,47.3,9.8,South,Sunny,Delivered,Carrier_9
ORD3308,2023-05-13,145.35,448.5,4.6,22.8,Central,,Delivered,Carrier_37
ORD9840,2023-05-16,,,46.9,17.3,Central,,Delivered,Carrier_23
ORD8460,2023-07-26,787.82,198.9,27.4,38.0,West,,Cancelled,Carrier_13
ORD5378,2023-10-29,219.76,68.5,6.5,15.4,East,,Delivered,Carrier_41
ORD5521,2023-08-25,740.62,194.7,7.0,,East,Rainy,Delayed,Carrier_48
ORD3491,2023-07-02,404.03,75.0,34.1,51.6,West,,Cancelled,Carrier_9
ORD4552,2023-02-04,703.27,173.4,28.1,38.7,Central,Snowy,Cancelled,Carrier_42
ORD7992,2023-07-15,762.81,330.2,10.0,46.9,South,Sunny,Cancelled,Carrier_1
ORD8627,2023-01-15,406.77,28.1,7.4,18.4,South,Snowy,Cancelled,Carrier_25
ORD1413,2023-04-22,,29.5,25.8,22.9,West,Rainy,Cancelled,Carrier_20
ORD9867,2023-04-30,864.33,150.8,46.9,20.9,South,Sunny,Delivered,Carrier_26
ORD3910,2023-05-13,884.26,271.5,37.6,19.9,Central,Rainy,Delivered,Carrier_24
ORD5573,2023-06-17,977.25,210.5,45.7,31.9,South,Rainy,Delayed,Carrier_20
ORD1820,2023-11-10,287.75,310.1,36.1,2.8,East,Rainy,Delivered,Carrier_43
ORD8382,2023-11-06,311.98,,1.7,59.6,East,,Delivered,Carrier_39
ORD5081,2023-06-05,961.17,366.3,41.7,,East,,Delayed,Carrier_43
ORD6409,2023-11-06,591.62,310.3,29.8,47.5,East,Sunny,Delayed,Carrier_49
ORD8422,2023-11-23,310.35,310.8,2.8,4.2,Central,Rainy,Delivered,Carrier_29
ORD5937,2023-05-19,149.06,455.3,25.3,7.3,South,Sunny,Delivered,Carrier_19
ORD6054,2023-04-25,221.54,127.8,21.5,53.2,North,Snowy,Delayed,Carrier_23
ORD6814,2023-07-23,961.16,199.1,37.9,32.0,East,Sunny,Delivered,Carrier_11
ORD5703,2023-05-25,110.21,251.2,16.2,25.8,North,Rainy,Delayed,Carrier_33
ORD4420,2023-09-18,854.64,274.8,35.2,31.6,North,Rainy,Cancelled,Carrier_10
ORD7198,2023-11-06,649.39,231.1,20.8,53.9,North,Rainy,Delivered,Carrier_28
ORD3895,2023-04-10,111.18,423.1,3.1,9.3,East,Rainy,Cancelled,Carrier_29
ORD5972,2023-10-13,421.03,489.0,14.5,31.6,Central,Sunny,Cancelled,Carrier_29
ORD6980,2023-09-10,,112.9,6.4,21.3,Central,Sunny,Delivered,Carrier_32
ORD5915,2023-04-16,258.06,361.1,15.5,35.4,East,,Delayed,Carrier_39
ORD8529,2023-08-15,328.98,23.7,42.5,23.9,North,Rainy,Cancelled,Carrier_23
ORD1552,2023-08-02,876.82,363.4,17.7,33.9,Central,,Delivered,Carrier_39
ORD5662,2023-08-08,93.83,481.2,3.8,9.1,East,Snowy,Delivered,Carrier_30
ORD6244,2023-06-25,904.63,472.0,20.7,54.9,East,Snowy,Delivered,Carrier_31
ORD9213,2023-03-07,652.93,407.2,13.5,54.5,North,,Cancelled,Carrier_40
ORD8677,2023-07-18,715.88,196.4,4.0,18.4,East,Snowy,Delivered,Carrier_17
ORD9184,2023-01-12,863.15,223.5,7.8,51.5,North,Snowy,Delayed,Carrier_10
ORD9254,2023-05-03,704.66,112.8,29.2,41.0,East,,Delayed,Carrier_35
ORD2871,2023-11-15,460.91,167.0,36.2,2.4,North,Snowy,Cancelled,Carrier_47
ORD2374,2023-09-15,207.11,320.2,2.4,55.5,North,,Delayed,Carrier_23
ORD5889,2023-02-15,167.3,187.6,1.0,28.0,South,Snowy,Delivered,Carrier_12
ORD5997,2023-09-09,628.93,15.1,44.9,21.1,East,Rainy,Cancelled,Carrier_25
ORD8915,2023-05-29,633.12,356.1,5.3,44.1,East,,Cancelled,Carrier_22
ORD1683,2023-01-29,962.66,417.6,46.4,45.5,North,,Cancelled,Carrier_11
ORD6426,2023-01-11,161.41,412.6,7.3,50.0,North,Snowy,Delivered,Carrier_41
ORD1194,2023-09-20,778.64,55.4,15.4,17.5,South,Rainy,Delayed,Carrier_1
ORD4286,2023-09-11,417.97,482.4,27.3,54.8,North,,Delayed,Carrier_16
ORD8917,2023-07-27,717.66,84.4,43.6,1.0,East,,Delivered,Carrier_3
ORD2994,2023-09-19,,226.0,9.9,23.8,Central,,Cancelled,Carrier_45
ORD5796,2023-07-10,118.27,235.2,29.3,1.4,East,,Delayed,Carrier_19
ORD9780,2023-02-24,922.18,335.1,7.9,53.9,Central,Snowy,Delivered,Carrier_12
ORD6294,2023-09-02,,237.3,38.0,51.7,East,,Cancelled,Carrier_32
ORD5529,2023-10-07,796.17,392.2,29.6,4.9,North,Sunny,Cancelled,Carrier_37
ORD6621,2023-07-09,554.05,446.6,6.9,39.5,South,Snowy,Delayed,Carrier_42
ORD2844,2023-06-19,426.02,230.1,31.8,6.8,Central,Snowy,Delivered,Carrier_35
ORD4414,2023-06-16,236.01,201.7,34.8,59.6,South,Sunny,Delayed,Carrier_5
ORD8309,2023-12-21,506.38,473.7,39.8,38.0,South,Rainy,Delivered,Carrier_16
ORD1114,2023-05-10,892.54,483.5,40.9,10.1,North,Rainy,Delivered,Carrier_17
ORD9169,2023-03-19,805.3,209.2,6.8,6.5,North,,Cancelled,Carrier_33
ORD9867,2023-01-18,764.88,,29.1,55.4,East,,Delivered,Carrier_50
ORD4224,2023-10-31,270.2,411.9,16.6,40.6,West,Sunny,Delayed,Carrier_47
ORD3042,2023-04-24,608.34,67.8,28.8,11.2,Central,Sunny,Delayed,Carrier_9
ORD5336,2023-12-04,504.81,483.5,40.0,22.5,South,Sunny,Cancelled,Carrier_30
ORD4839,2023-01-19,693.45,392.4,28.7,,South,Sunny,Cancelled,Carrier_12
ORD6316,2023-12-24,694.29,189.3,34.4,8.0,East,Rainy,Cancelled,Carrier_5
ORD9127,2023-04-02,755.37,254.8,18.6,47.3,East,Snowy,Delayed,Carrier_33
ORD7236,2023-01-15,684.65,125.5,8.6,1.7,North,Snowy,Cancelled,Carrier_40
ORD7875,2023-03-16,,344.5,3.2,,East,Rainy,Delivered,Carrier_12
ORD7948,2023-11-28,303.55,,43.8,31.7,Central,Rainy,Delayed,Carrier_3
ORD3405,2023-04-30,935.48,46.1,34.8,47.7,North,Rainy,Cancelled,Carrier_50
ORD3856,2023-12-15,438.84,198.0,42.0,49.1,North,,Delayed,Carrier_42
ORD8039,2023-04-29,967.09,212.8,37.5,,North,Sunny,Delayed,Carrier_50
ORD2772,2023-05-31,945.22,195.0,20.7,16.4,North,Snowy,Delayed,Carrier_44
ORD8429,2023-05-01,939.32,49.3,1.9,25.9,South,,Delayed,Carrier_42
ORD9784,2023-02-23,937.7,162.2,21.0,16.7,South,,Delayed,Carrier_44
ORD4963,2023-05-09,875.64,89.3,36.1,38.6,Central,,Cancelled,Carrier_16
ORD6168,2023-03-12,579.36,317.2,30.6,23.7,East,Rainy,Delivered,Carrier_44
ORD7362,2023-08-18,690.51,,8.4,13.5,Central,,Delivered,Carrier_26
ORD4232,2023-12-09,603.27,489.3,11.1,40.8,West,Rainy,Delayed,Carrier_35
ORD1737,2023-03-13,685.28,72.3,4.7,26.6,Central,Snowy,Delivered,Carrier_30
ORD1984,2023-08-14,147.9,336.1,20.9,6.1,North,Rainy,Cancelled,Carrier_21
ORD4012,2023-10-15,817.25,214.1,2.9,1.9,East,Sunny,Delivered,Carrier_41
ORD7437,2023-05-04,971.21,229.8,28.6,26.6,South,Sunny,Cancelled,Carrier_5
ORD6910,2023-04-06,321.98,448.6,14.6,,North,Snowy,Delivered,Carrier_19
ORD6268,2023-04-28,109.44,449.5,16.9,52.0,South,Snowy,Delayed,Carrier_19
ORD2712,2023-12-20,948.14,53.5,33.1,39.5,West,Sunny,Delivered,Carrier_36
ORD9625,2023-11-23,467.98,39.0,19.5,12.2,South,Sunny,Cancelled,Carrier_29
ORD2223,2023-04-01,598.87,57.2,7.9,9.2,East,Rainy,Cancelled,Carrier_15
ORD1736,2023-05-08,,102.8,7.4,11.7,West,,Cancelled,Carrier_40
ORD1643,2023-03-09,261.11,167.6,44.0,30.4,West,Rainy,Cancelled,Carrier_41
ORD7533,2023-01-15,576.88,193.0,45.5,7.3,South,,Delayed,Carrier_28
ORD4628,2023-12-25,805.54,53.0,46.7,,East,,Cancelled,Carrier_35
ORD8151,2023-07-28,809.7,285.4,15.5,,South,,Cancelled,Carrier_10
ORD5028,2023-03-16,270.35,408.3,21.4,24.0,Central,,Delayed,Carrier_15
ORD7888,2023-07-27,413.48,40.2,34.6,,North,Rainy,Delivered,Carrier_6
ORD2537,2023-06-20,679.68,105.4,12.3,40.3,South,Rainy,Delayed,Carrier_21
ORD9330,2023-12-19,556.5,301.9,25.0,46.0,East,Rainy,Delayed,Carrier_43
ORD7107,2023-03-20,368.98,151.1,29.5,3.7,North,Snowy,Cancelled,Carrier_33
ORD6534,2023-10-15,447.71,50.2,11.3,12.9,Central,Snowy,Cancelled,Carrier_39
ORD2534,2023-03-23,413.8,122.9,4.1,18.0,South,,Cancelled,Carrier_48
ORD3426,2023-04-18,924.55,,36.0,38.9,West,Sunny,Cancelled,Carrier_44
ORD1615,2023-04-09,304.22,47.8,10.5,33.7,West,,Delivered,Carrier_30
ORD6872,2023-12-08,953.11,252.1,20.6,53.3,North,Snowy,Cancelled,Carrier_30
ORD7904,2023-02-13,,471.4,12.6,41.4,Central,Rainy,Cancelled,Carrier_16
ORD9630,2023-11-13,110.18,,35.4,18.0,Central,,Delayed,Carrier_18
ORD2907,2023-03-20,332.81,418.8,2.1,31.9,South,Snowy,Delayed,Carrier_10
ORD7107,2023-09-06,601.34,45.9,16.1,33.0,North,Snowy,Delivered,Carrier_29
ORD5237,2023-06-18,657.64,293.2,12.1,1.0,West,,Cancelled,Carrier_31
ORD9256,2023-09-12,206.32,468.4,18.2,,West,Snowy,Cancelled,Carrier_4
ORD5885,2023-09-09,619.27,139.3,6.7,17.6,West,,Delivered,Carrier_50
ORD2845,2023-04-30,,253.1,6.1,24.6,Central,Rainy,Cancelled,Carrier_3
ORD5949,2023-10-12,679.59,451.1,13.5,57.8,Central,Rainy,Delivered,Carrier_30
ORD1325,2023-05-28,93.84,436.1,4.3,15.9,West,Snowy,Delayed,Carrier_15
ORD8750,2023-04-06,796.9,249.1,17.9,3.1,South,Sunny,Delayed,Carrier_34
ORD4997,2023-11-04,142.36,366.2,32.7,13.4,South,,Cancelled,Carrier_13
ORD6252,2023-03-09,123.46,30.8,22.9,,West,,Delivered,Carrier_4
ORD2209,2023-12-27,,121.1,15.1,48.6,South,Rainy,Cancelled,Carrier_15
ORD3244,2023-04-18,786.69,202.2,15.3,9.5,Central,Sunny,Delivered,Carrier_50
ORD1055,2023-01-16,826.58,,38.3,18.0,West,,Delayed,Carrier_27
ORD7756,2023-04-03,317.6,205.7,18.3,46.2,North,,Delivered,Carrier_36
ORD3104,2023-11-12,648.83,407.3,1.8,50.0,North,Rainy,Cancelled,Carrier_50
ORD4346,2023-09-12,273.47,346.1,6.6,53.1,West,Rainy,Delivered,Carrier_25
ORD4164,2023-09-04,918.83,107.0,17.8,21.5,West,,Cancelled,Carrier_18
ORD2267,2023-04-20,110.13,,35.6,33.6,West,,Cancelled,Carrier_34
ORD6504,2023-11-09,892.02,489.1,39.0,17.1,North,Rainy,Cancelled,Carrier_46
ORD7662,2023-08-05,,,36.2,19.5,Central,Sunny,Delayed,Carrier_34
ORD2998,2023-03-16,467.51,30.9,33.7,57.0,West,,Cancelled,Carrier_8
ORD4717,2023-08-29,806.01,493.5,6.5,19.4,West,,Cancelled,Carrier_20
ORD2685,2023-06-03,530.53,162.2,12.2,25.8,West,,Cancelled,Carrier_43
ORD2076,2023-11-20,532.4,32.6,37.7,50.3,West,Rainy,Cancelled,Carrier_44
ORD9279,2023-10-09,315.11,423.3,37.6,46.6,South,Rainy,Cancelled,Carrier_28
ORD2579,2023-12-24,877.44,110.4,23.0,28.4,West,Sunny,Cancelled,Carrier_30
ORD3550,2023-02-11,684.86,169.1,24.2,47.7,South,Sunny,Delivered,Carrier_3
ORD8115,2023-07-30,430.53,80.3,17.3,49.7,North,Snowy,Delayed,Carrier_19
ORD6514,2023-04-23,270.56,142.4,7.3,42.9,West,Rainy,Delayed,Carrier_46
ORD9846,2023-07-11,594.1,250.8,13.1,34.6,East,Sunny,Delivered,Carrier_46
ORD5539,2023-04-15,518.52,120.4,23.4,42.1,West,,Cancelled,Carrier_4
ORD3626,2023-08-19,,209.9,41.5,27.3,North,Snowy,Cancelled,Carrier_45
ORD3668,2023-03-12,143.0,164.0,26.9,51.9,Central,,Delivered,Carrier_12
ORD1218,2023-02-18,879.61,488.3,8.7,50.6,East,Snowy,Delayed,Carrier_17
ORD3226,2023-08-19,883.11,144.3,15.1,50.0,East,Rainy,Delayed,Carrier_28
ORD5110,2023-01-06,214.27,,25.4,21.1,North,Sunny,Delivered,Carrier_41
ORD3294,2023-11-07,392.34,232.1,15.3,38.7,Central,Sunny,Delayed,Carrier_34
ORD3966,2023-03-17,672.28,430.7,2.6,,West,,Delivered,Carrier_50
ORD4149,2023-03-25,681.18,,8.0,34.0,East,Sunny,Delivered,Carrier_24
ORD6502,2023-10-21,193.18,312.3,21.5,,Central,Sunny,Delivered,Carrier_19
ORD8553,2023-09-25,,92.2,21.8,19.1,South,Rainy,Cancelled,Carrier_45
ORD7361,2023-08-03,825.75,152.4,12.1,54.9,Central,,Delayed,Carrier_47
ORD5140,2023-12-21,212.36,202.9,6.2,3.8,Central,Snowy,Delayed,Carrier_36
ORD1829,2023-07-26,652.45,127.3,12.7,49.7,Central,,Cancelled,Carrier_32
ORD9847,2023-11-05,69.15,208.6,33.7,7.8,West,Rainy,Cancelled,Carrier_27
ORD4815,2023-11-24,176.08,152.0,8.3,58.1,North,Sunny,Delayed,Carrier_45
ORD4521,2023-07-21,347.59,67.3,32.0,8.2,West,,Cancelled,Carrier_18
ORD6768,2023-03-04,768.34,14.8,4.4,55.0,East,Rainy,Delivered,Carrier_4
