Transaction_ID,Store_ID,Category,Transaction_Amount,Quantity,Date,Customer_Age,Payment_Method
20611,6,Books,125.04,3,2023-06-14,56,Debit Card
20612,52,Clothing,29.28,5,2023-02-20,59,Credit Card
20613,15,Sports,383.03,3,2023-09-21,53,Online Payment
20614,68,Books,316.82,5,2023-07-07,38,Credit Card
20615,57,Clothing,225.64,5,2023-11-21,42,Cash
20616,56,Clothing,424.18,1,2023-09-12,51,Credit Card
20617,7,Books,413.85,8,2023-06-07,48,Debit Card
20618,51,Home Goods,169.02,7,2023-06-08,34,Cash
20619,58,Clothing,420.61,8,2023-08-28,47,Debit Card
20620,64,Clothing,179.13,3,2023-07-22,35,Online Payment
20621,26,Sports,314.73,7,2023-11-27,46,Online Payment
20622,58,Home Goods,104.32,7,2023-05-26,63,Debit Card
20623,31,Home Goods,139.45,2,2023-06-18,68,Credit Card
20624,66,Clothing,229.46,3,2023-06-26,39,Cash
20625,92,Sports,164.15,6,2023-11-10,54,Online Payment
20626,13,Sports,73.28,4,2023-12-22,36,Online Payment
20627,18,Sports,246.34,4,2023-09-16,33,Credit Card
20628,94,Sports,260.57,1,2023-06-15,21,Online Payment
20629,75,Electronics,87.77,8,2023-01-20,69,Debit Card
20630,13,Books,95.41,2,2023-10-20,55,Credit Card
20631,24,Clothing,24.38,6,2023-06-19,69,Online Payment
20632,57,Clothing,24.87,1,2023-07-19,53,Credit Card
20633,29,Clothing,185.73,1,2023-06-26,18,Online Payment
20634,56,Home Goods,81.86,2,2023-02-24,51,Credit Card
20635,54,Home Goods,460.35,6,2023-12-17,48,Online Payment
20636,5,Sports,107.71,4,2023-02-05,52,Online Payment
20637,35,Books,42.32,8,2023-02-13,62,Debit Card
20638,19,Home Goods,208.04,7,2023-08-13,28,Cash
20639,55,Groceries,104.31,4,2023-09-07,35,Credit Card
20640,77,Clothing,40.27,4,2023-02-14,23,Cash
20641,69,Clothing,378.84,5,2023-12-17,61,Cash
20642,44,Electronics,282.98,7,2023-03-11,42,Credit Card
20643,78,Electronics,37.94,9,2023-04-24,60,Debit Card
20644,38,Groceries,239.33,5,2023-04-10,28,Online Payment
20645,62,Electronics,29.03,3,2023-10-07,52,Debit Card
20646,22,Books,183.61,9,2023-06-21,31,Credit Card
20647,73,Sports,188.01,1,2023-11-14,48,Cash
20648,40,Sports,413.26,2,2023-04-01,47,Debit Card
20649,26,Clothing,370.29,4,2023-11-18,38,Online Payment
20650,5,Sports,449.5,6,2023-10-21,66,Debit Card
20651,93,Electronics,78.85,3,2023-09-24,20,Debit Card
20652,54,Groceries,271.54,3,2023-02-10,38,Debit Card
20653,86,Books,19.89,9,2023-03-25,40,Cash
20654,49,Sports,414.51,3,2023-04-16,27,Online Payment
20655,3,Clothing,189.62,5,2023-02-13,49,Credit Card
20656,92,Clothing,43.96,3,2023-11-16,51,Credit Card
20657,38,Books,169.08,1,2023-01-06,28,Cash
20658,14,Electronics,150.59,5,2023-06-25,44,Credit Card
20659,47,Sports,385.34,5,2023-07-19,46,Credit Card
20660,14,Electronics,72.04,3,2023-02-21,20,Credit Card
20661,75,Clothing,282.33,9,2023-07-18,41,Credit Card
20662,73,Groceries,399.02,4,2023-01-15,44,Online Payment
20663,38,Sports,372.37,3,2023-02-12,33,Credit Card
20664,64,Groceries,468.59,5,2023-02-07,32,Credit Card
20665,44,Books,10.31,7,2023-08-19,36,Credit Card
20666,70,Sports,183.36,2,2023-03-13,64,Debit Card
20667,65,Clothing,191.1,5,2023-02-15,45,Credit Card
20668,25,Sports,26.32,3,2023-10-28,61,Cash
20669,16,Clothing,410.46,9,2023-11-20,23,Debit Card
20670,15,Home Goods,347.56,8,2023-12-12,18,Online Payment
20671,98,Clothing,268.76,9,2023-06-21,18,Cash
20672,81,Clothing,208.46,6,2023-10-28,55,Credit Card
20673,3,Books,448.75,4,2023-08-20,37,Debit Card
20674,67,Sports,139.59,9,2023-04-06,24,Debit Card
20675,37,Groceries,173.93,4,2023-12-03,45,Cash
20676,81,Clothing,476.79,4,2023-07-25,19,Credit Card
20677,55,Sports,41.67,2,2023-06-27,66,Credit Card
20678,38,Clothing,392.5,1,2023-03-20,22,Credit Card
20679,63,Electronics,361.85,4,2023-07-12,69,Debit Card
20680,1,Electronics,451.93,6,2023-01-06,24,Credit Card
20681,71,Electronics,54.38,4,2023-12-01,25,Debit Card
20682,90,Electronics,485.52,4,2023-02-07,60,Online Payment
20683,19,Groceries,24.13,2,2023-04-02,66,Online Payment
20684,52,Books,175.47,3,2023-10-14,65,Debit Card
20685,30,Clothing,51.56,3,2023-01-02,45,Cash
20686,55,Electronics,35.08,7,2023-01-08,57,Debit Card
20687,14,Sports,482.71,4,2023-11-23,42,Cash
20688,13,Electronics,362.64,3,2023-07-27,63,Cash
20689,84,Home Goods,257.79,5,2023-11-07,40,Cash
20690,90,Home Goods,63.01,4,2023-04-12,39,Online Payment
20691,27,Books,267.75,1,2023-12-17,42,Credit Card
20692,89,Groceries,166.83,6,2023-03-05,18,Cash
20693,9,Home Goods,143.08,5,2023-01-01,50,Cash
20694,41,Sports,312.87,7,2023-09-13,50,Credit Card
20695,48,Electronics,397.55,8,2023-10-24,62,Online Payment
20696,12,Home Goods,227.2,3,2023-10-04,31,Debit Card
20697,10,Home Goods,251.72,4,2023-05-13,18,Debit Card
20698,6,Groceries,329.2,5,2023-05-24,56,Online Payment
20699,34,Home Goods,71.07,8,2023-04-20,41,Online Payment
20700,52,Electronics,416.02,7,2023-08-10,29,Online Payment
20701,41,Books,420.1,7,2023-02-12,30,Cash
20702,83,Books,275.11,5,2023-12-10,40,Credit Card
20703,6,Books,101.9,4,2023-10-21,21,Debit Card
20704,2,Clothing,255.37,1,2023-02-01,51,Online Payment
20705,15,Electronics,61.91,6,2023-11-12,55,Cash
20706,17,Home Goods,384.01,9,2023-10-13,44,Online Payment
20707,16,Home Goods,162.47,2,2023-05-17,49,Debit Card
20708,28,Home Goods,162.44,1,2023-02-18,60,Credit Card
20709,85,Groceries,473.07,5,2023-11-15,44,Online Payment
20710,72,Sports,216.71,4,2023-04-08,18,Debit Card
20711,10,Electronics,396.89,4,2023-07-09,29,Online Payment
20712,10,Books,322.21,1,2023-03-16,24,Credit Card
20713,10,Home Goods,164.93,1,2023-05-01,56,Online Payment
20714,73,Clothing,70.66,1,2023-10-10,24,Debit Card
20715,28,Groceries,400.89,8,2023-08-23,68,Cash
20716,24,Sports,383.63,1,2023-02-13,33,Online Payment
20717,19,Home Goods,92.89,5,2023-05-02,45,Debit Card
20718,97,Books,132.07,6,2023-01-09,68,Credit Card
20719,68,Electronics,385.46,7,2023-09-06,63,Debit Card
20720,56,Clothing,491.98,5,2023-11-16,67,Cash
20721,67,Books,423.38,9,2023-03-13,59,Credit Card
20722,42,Groceries,345.23,1,2023-09-09,61,Debit Card
20723,12,Electronics,458.56,7,2023-10-05,51,Online Payment
20724,18,Electronics,149.77,6,2023-12-11,26,Online Payment
20725,23,Groceries,14.73,9,2023-05-08,58,Credit Card
20726,84,Electronics,167.27,6,2023-02-08,54,Cash
20727,6,Clothing,486.25,2,2023-05-04,39,Debit Card
20728,53,Clothing,442.17,9,2023-08-20,67,Debit Card
20729,98,Electronics,34.67,4,2023-07-06,29,Cash
20730,42,Home Goods,255.96,9,2023-01-01,24,Cash
20731,66,Electronics,48.71,3,2023-07-27,61,Debit Card
20732,30,Home Goods,396.63,3,2023-04-04,43,Debit Card
20733,9,Electronics,192.58,5,2023-04-13,54,Credit Card
20734,91,Books,456.85,8,2023-04-04,23,Credit Card
20735,42,Sports,36.68,9,2023-04-06,44,Online Payment
20736,34,Clothing,369.66,4,2023-05-19,44,Online Payment
20737,40,Electronics,205.69,8,2023-10-24,46,Credit Card
20738,88,Clothing,141.43,5,2023-09-12,51,Online Payment
20739,17,Groceries,263.55,9,2023-08-05,53,Online Payment
20740,29,Sports,247.89,3,2023-12-04,48,Online Payment
20741,100,Home Goods,180.92,8,2023-04-26,46,Cash
20742,50,Groceries,327.94,5,2023-07-19,39,Cash
20743,76,Sports,334.04,8,2023-01-08,24,Cash
20744,95,Groceries,47.8,1,2023-07-20,26,Cash
20745,49,Clothing,301.75,9,2023-01-20,35,Credit Card
20746,73,Books,358.26,5,2023-08-13,29,Debit Card
20747,61,Sports,47.19,3,2023-01-13,36,Online Payment
20748,83,Groceries,332.97,2,2023-03-14,52,Credit Card
20749,46,Home Goods,403.95,3,2023-01-02,20,Credit Card
20750,46,Sports,417.65,1,2023-04-27,60,Cash
20751,17,Sports,30.41,6,2023-06-10,49,Credit Card
20752,66,Groceries,351.73,7,2023-11-22,25,Debit Card
20753,5,Books,400.52,7,2023-11-01,19,Cash
20754,54,Electronics,204.44,2,2023-02-18,27,Cash
20755,16,Home Goods,275.99,3,2023-04-15,52,Debit Card
20756,81,Home Goods,139.91,4,2023-04-05,28,Online Payment
20757,91,Groceries,162.02,7,2023-04-01,45,Cash
20758,7,Books,255.79,8,2023-10-26,33,Online Payment
20759,8,Clothing,84.06,9,2023-08-13,68,Online Payment
20760,72,Clothing,191.55,6,2023-04-01,67,Cash
20761,87,Electronics,157.7,7,2023-10-15,58,Cash
20762,96,Electronics,126.74,8,2023-12-27,54,Cash
20763,82,Groceries,247.11,7,2023-06-02,48,Online Payment
20764,38,Books,420.95,7,2023-06-13,44,Debit Card
20765,54,Clothing,128.71,9,2023-10-12,49,Cash
20766,76,Home Goods,333.27,6,2023-03-06,65,Cash
20767,15,Books,134.55,1,2023-03-09,49,Online Payment
20768,92,Clothing,79.62,3,2023-07-27,25,Debit Card
20769,50,Books,472.23,5,2023-03-26,20,Online Payment
20770,56,Groceries,320.29,9,2023-01-23,54,Credit Card
20771,95,Clothing,61.25,1,2023-12-14,31,Online Payment
20772,9,Sports,320.0,2,2023-09-20,30,Cash
20773,8,Groceries,96.41,3,2023-08-28,29,Cash
20774,19,Sports,445.02,4,2023-12-04,55,Cash
20775,51,Books,131.26,6,2023-08-02,35,Debit Card
20776,72,Groceries,405.33,7,2023-03-28,20,Debit Card
20777,98,Home Goods,107.61,7,2023-08-02,22,Debit Card
20778,57,Groceries,283.56,2,2023-03-25,26,Online Payment
20779,68,Groceries,457.04,3,2023-12-24,22,Cash
20780,31,Groceries,155.04,1,2023-10-09,56,Online Payment
20781,3,Groceries,49.88,1,2023-01-08,64,Debit Card
20782,99,Electronics,280.77,6,2023-09-03,32,Credit Card
20783,83,Sports,94.44,4,2023-01-15,67,Cash
20784,43,Groceries,366.89,4,2023-03-22,68,Credit Card
20785,29,Groceries,299.5,9,2023-05-07,56,Credit Card
20786,10,Books,179.72,8,2023-07-08,39,Debit Card
20787,12,Electronics,355.77,3,2023-06-12,48,Cash
20788,46,Clothing,126.88,3,2023-02-16,38,Online Payment
20789,30,Books,459.35,8,2023-07-12,22,Credit Card
20790,94,Books,179.98,2,2023-04-07,49,Debit Card
20791,82,Electronics,383.85,5,2023-09-26,28,Credit Card
20792,88,Electronics,136.67,6,2023-12-13,33,Debit Card
20793,32,Electronics,360.26,5,2023-01-10,43,Debit Card
20794,73,Books,25.45,1,2023-03-25,49,Cash
20795,47,Books,154.8,5,2023-10-02,48,Credit Card
20796,88,Groceries,55.52,9,2023-01-09,33,Online Payment
20797,63,Electronics,231.1,2,2023-03-15,49,Online Payment
20798,26,Electronics,223.2,3,2023-12-08,45,Cash
20799,3,Books,185.91,6,2023-10-01,20,Cash
20800,23,Books,490.77,3,2023-06-20,37,Online Payment
20801,75,Electronics,129.6,6,2023-07-10,19,Debit Card
20802,74,Groceries,397.62,7,2023-04-07,33,Online Payment
20803,50,Home Goods,229.25,3,2023-10-25,26,Credit Card
20804,36,Home Goods,174.06,4,2023-01-22,67,Cash
20805,13,Clothing,109.7,6,2023-12-12,66,Cash
20806,29,Groceries,320.37,1,2023-06-11,48,Cash
20807,38,Books,173.5,1,2023-03-06,21,Credit Card
20808,77,Electronics,408.33,5,2023-10-27,38,Credit Card
20809,90,Electronics,484.55,8,2023-08-13,24,Online Payment
20810,84,Electronics,121.29,1,2023-01-05,28,Online Payment
20811,5,Home Goods,73.05,1,2023-05-15,44,Credit Card
20812,20,Books,164.6,1,2023-05-16,60,Debit Card
20813,78,Electronics,238.88,1,2023-08-10,19,Credit Card
20814,14,Electronics,157.47,9,2023-03-21,55,Debit Card
20815,8,Home Goods,485.53,2,2023-08-04,69,Online Payment
20816,48,Electronics,391.81,6,2023-03-13,48,Credit Card
20817,13,Clothing,483.41,2,2023-01-12,26,Debit Card
20818,24,Books,192.89,5,2023-02-17,39,Debit Card
20819,79,Sports,159.29,5,2023-04-04,56,Credit Card
20820,65,Clothing,209.61,9,2023-04-16,38,Online Payment
20821,86,Groceries,266.19,4,2023-09-25,46,Debit Card
20822,34,Clothing,373.36,6,2023-01-28,56,Online Payment
20823,51,Clothing,441.74,4,2023-10-27,25,Online Payment
20824,3,Home Goods,236.96,6,2023-08-26,63,Debit Card
20825,90,Groceries,151.7,3,2023-04-06,51,Debit Card
20826,78,Books,166.23,4,2023-07-25,19,Credit Card
20827,58,Books,351.5,9,2023-06-20,41,Credit Card
20828,72,Clothing,288.1,1,2023-10-01,43,Online Payment
20829,55,Sports,248.38,7,2023-06-08,51,Credit Card
20830,80,Clothing,109.36,3,2023-09-12,69,Online Payment
20831,42,Electronics,438.97,9,2023-12-02,56,Cash
20832,21,Home Goods,392.7,7,2023-08-07,62,Cash
20833,10,Electronics,78.91,2,2023-10-05,57,Online Payment
20834,57,Groceries,190.02,5,2023-08-05,20,Cash
20835,25,Groceries,275.64,1,2023-05-06,35,Online Payment
20836,56,Home Goods,232.63,1,2023-04-26,53,Cash
20837,38,Clothing,204.92,7,2023-04-25,22,Online Payment
20838,86,Groceries,362.23,7,2023-01-20,51,Online Payment
20839,61,Sports,36.71,8,2023-04-22,39,Credit Card
20840,47,Home Goods,240.99,8,2023-05-07,19,Debit Card
20841,54,Electronics,138.47,7,2023-09-03,63,Online Payment
20842,46,Sports,51.46,3,2023-11-17,24,Credit Card
20843,68,Books,237.79,3,2023-03-16,47,Debit Card
20844,4,Home Goods,93.97,2,2023-04-15,63,Cash
20845,94,Sports,136.53,1,2023-10-17,38,Debit Card
20846,66,Home Goods,258.43,8,2023-04-22,65,Credit Card
20847,93,Electronics,487.12,6,2023-08-20,57,Credit Card
20848,43,Clothing,345.28,5,2023-04-16,45,Online Payment
20849,62,Home Goods,147.01,1,2023-05-03,51,Cash
20850,100,Groceries,197.38,5,2023-07-20,22,Debit Card
20851,85,Electronics,209.01,8,2023-01-09,49,Credit Card
20852,85,Electronics,85.28,8,2023-05-06,37,Debit Card
20853,85,Sports,88.72,6,2023-04-19,69,Cash
20854,4,Groceries,82.71,2,2023-09-14,33,Credit Card
20855,65,Sports,265.62,2,2023-09-15,59,Debit Card
20856,62,Books,340.35,2,2023-03-18,64,Online Payment
20857,90,Electronics,299.45,8,2023-07-14,46,Credit Card
20858,2,Home Goods,489.11,8,2023-09-19,49,Credit Card
20859,9,Books,71.68,8,2023-02-22,22,Credit Card
20860,57,Groceries,493.37,1,2023-11-08,22,Online Payment
20861,45,Electronics,238.67,9,2023-09-17,22,Credit Card
20862,18,Groceries,117.13,4,2023-07-22,69,Cash
20863,48,Books,472.21,9,2023-10-16,53,Debit Card
20864,42,Home Goods,239.62,7,2023-11-17,33,Online Payment
20865,41,Clothing,180.2,3,2023-02-16,64,Debit Card
20866,75,Sports,114.77,3,2023-02-22,48,Debit Card
20867,89,Sports,141.26,2,2023-03-28,69,Cash
20868,90,Books,489.82,7,2023-12-08,22,Cash
20869,58,Electronics,158.95,8,2023-10-23,41,Cash
20870,100,Electronics,489.12,1,2023-10-24,46,Cash
20871,42,Home Goods,171.81,7,2023-10-02,47,Online Payment
20872,35,Electronics,123.4,2,2023-08-06,55,Debit Card
20873,38,Electronics,99.85,7,2023-09-05,30,Credit Card
20874,67,Electronics,211.81,6,2023-05-17,50,Online Payment
20875,41,Groceries,126.04,9,2023-12-19,69,Debit Card
20876,99,Groceries,351.5,7,2023-08-11,25,Cash
20877,50,Clothing,127.49,9,2023-06-10,55,Debit Card
20878,86,Groceries,419.34,5,2023-07-08,56,Online Payment
20879,72,Sports,418.67,6,2023-12-23,69,Cash
20880,79,Books,149.91,6,2023-12-17,28,Online Payment
20881,45,Clothing,379.23,3,2023-05-18,52,Online Payment
20882,71,Electronics,430.2,3,2023-10-18,37,Online Payment
20883,19,Sports,299.17,1,2023-07-01,68,Cash
20884,17,Clothing,189.5,4,2023-09-04,18,Debit Card
20885,65,Books,226.07,3,2023-03-17,63,Credit Card
20886,93,Clothing,395.25,7,2023-10-17,35,Cash
20887,77,Sports,153.73,6,2023-05-20,69,Online Payment
20888,56,Clothing,173.89,9,2023-05-10,63,Online Payment
20889,93,Sports,88.78,3,2023-01-22,55,Debit Card
20890,41,Clothing,205.54,6,2023-05-05,46,Credit Card
20891,42,Clothing,52.39,9,2023-10-01,48,Credit Card
20892,6,Clothing,167.31,3,2023-03-25,42,Credit Card
20893,69,Sports,193.0,9,2023-03-18,68,Cash
20894,98,Clothing,135.18,3,2023-06-08,18,Online Payment
20895,75,Books,59.67,1,2023-05-15,23,Cash
20896,73,Books,265.62,3,2023-08-26,34,Credit Card
20897,40,Groceries,433.89,5,2023-03-17,26,Debit Card
20898,41,Groceries,174.47,8,2023-11-15,18,Debit Card
20899,9,Groceries,126.03,1,2023-07-24,32,Debit Card
20900,8,Groceries,149.67,4,2023-05-10,34,Online Payment
20901,44,Groceries,432.32,8,2023-06-10,67,Credit Card
20902,58,Books,268.63,6,2023-06-17,67,Credit Card
20903,67,Electronics,74.09,4,2023-03-09,18,Debit Card
20904,13,Clothing,357.52,3,2023-01-22,44,Debit Card
20905,19,Books,85.64,1,2023-04-05,68,Cash
20906,98,Books,39.52,8,2023-03-22,23,Cash
20907,96,Home Goods,135.29,2,2023-09-18,37,Cash
20908,49,Electronics,92.36,7,2023-01-04,35,Online Payment
20909,80,Sports,306.45,3,2023-01-07,22,Online Payment
20910,100,Electronics,247.44,5,2023-01-20,31,Cash
20911,82,Home Goods,364.79,6,2023-03-17,48,Credit Card
20912,78,Books,260.67,3,2023-03-14,35,Cash
20913,30,Electronics,215.31,6,2023-09-01,68,Credit Card
20914,66,Clothing,267.85,7,2023-06-19,35,Cash
20915,77,Groceries,222.9,7,2023-02-23,56,Online Payment
20916,91,Clothing,28.17,2,2023-05-22,23,Debit Card
20917,59,Electronics,343.54,2,2023-12-06,52,Credit Card
20918,53,Books,481.44,3,2023-06-11,55,Online Payment
20919,52,Books,216.8,7,2023-02-27,20,Online Payment
20920,81,Home Goods,217.63,1,2023-04-13,46,Debit Card
20921,31,Sports,32.43,8,2023-05-23,56,Debit Card
20922,15,Clothing,446.29,4,2023-02-05,69,Online Payment
20923,20,Home Goods,465.27,6,2023-06-24,56,Cash
20924,5,Sports,408.44,5,2023-06-05,53,Debit Card
20925,7,Groceries,62.11,1,2023-03-13,58,Cash
20926,18,Clothing,451.11,5,2023-05-15,38,Credit Card
20927,56,Books,21.74,5,2023-05-09,57,Debit Card
20928,75,Clothing,227.84,7,2023-07-05,63,Online Payment
20929,96,Books,255.31,9,2023-07-06,21,Debit Card
20930,91,Books,418.66,9,2023-12-16,54,Online Payment
20931,90,Groceries,377.92,1,2023-07-21,18,Debit Card
20932,45,Groceries,400.58,5,2023-04-07,64,Online Payment
20933,28,Electronics,435.27,4,2023-07-19,32,Credit Card
20934,50,Sports,243.27,7,2023-11-12,37,Debit Card
20935,2,Home Goods,392.32,5,2023-01-02,27,Online Payment
20936,84,Groceries,43.34,2,2023-05-27,37,Cash
20937,68,Electronics,227.83,4,2023-02-01,54,Credit Card
20938,77,Sports,24.77,4,2023-09-18,38,Cash
20939,24,Sports,458.5,3,2023-12-27,62,Cash
20940,48,Clothing,479.62,5,2023-04-19,37,Cash
20941,45,Electronics,51.13,8,2023-05-06,48,Online Payment
20942,93,Electronics,270.99,2,2023-01-03,57,Credit Card
20943,58,Clothing,169.32,2,2023-10-22,48,Online Payment
20944,36,Home Goods,177.84,9,2023-04-25,55,Debit Card
20945,2,Groceries,230.84,5,2023-09-26,68,Credit Card
20946,18,Books,71.28,2,2023-01-21,30,Cash
20947,49,Clothing,98.58,2,2023-11-20,27,Online Payment
20948,8,Groceries,292.91,3,2023-06-22,45,Debit Card
20949,58,Books,19.19,9,2023-02-14,32,Credit Card
20950,15,Electronics,303.9,6,2023-03-11,45,Online Payment
20951,17,Clothing,166.27,1,2023-02-28,46,Credit Card
20952,23,Books,417.78,3,2023-03-04,53,Debit Card
20953,66,Home Goods,304.0,5,2023-01-03,18,Online Payment
20954,70,Groceries,356.96,4,2023-07-03,69,Cash
20955,93,Groceries,66.07,5,2023-11-24,40,Debit Card
20956,27,Groceries,140.27,1,2023-05-25,53,Credit Card
20957,37,Electronics,498.37,1,2023-08-18,42,Cash
20958,49,Books,222.49,2,2023-08-25,55,Cash
20959,64,Groceries,185.84,9,2023-03-21,68,Credit Card
20960,34,Sports,438.19,3,2023-07-28,34,Online Payment
20961,18,Groceries,26.21,8,2023-02-23,25,Credit Card
20962,64,Electronics,272.04,3,2023-02-02,20,Debit Card
20963,74,Clothing,113.03,3,2023-05-03,26,Credit Card
20964,44,Groceries,190.39,9,2023-07-05,60,Online Payment
20965,17,Groceries,107.89,9,2023-03-14,55,Cash
20966,59,Clothing,28.53,2,2023-02-10,42,Debit Card
20967,13,Books,214.09,8,2023-12-05,45,Credit Card
20968,52,Books,396.71,9,2023-02-27,62,Credit Card
20969,60,Sports,476.46,7,2023-06-05,53,Credit Card
20970,42,Electronics,315.69,8,2023-09-19,53,Credit Card
20971,91,Clothing,200.53,1,2023-05-21,34,Credit Card
20972,64,Electronics,387.23,2,2023-05-28,21,Credit Card
20973,66,Books,257.56,8,2023-02-06,44,Debit Card
20974,34,Clothing,190.13,3,2023-07-21,37,Cash
20975,95,Home Goods,97.75,7,2023-01-03,61,Credit Card
20976,87,Sports,400.1,7,2023-04-22,33,Online Payment
20977,71,Home Goods,255.21,8,2023-12-23,63,Cash
20978,64,Books,482.26,8,2023-11-27,49,Online Payment
20979,33,Clothing,402.94,8,2023-10-22,34,Online Payment
20980,12,Books,215.81,5,2023-05-01,69,Credit Card
20981,76,Clothing,373.02,1,2023-10-26,51,Debit Card
20982,19,Electronics,232.16,9,2023-07-19,35,Online Payment
20983,9,Clothing,49.13,9,2023-10-27,20,Credit Card
20984,74,Books,263.17,6,2023-11-05,66,Debit Card
20985,17,Electronics,434.21,9,2023-02-25,28,Cash
20986,50,Electronics,429.17,7,2023-12-19,29,Online Payment
20987,39,Clothing,291.73,4,2023-10-20,42,Debit Card
20988,41,Electronics,196.21,4,2023-07-01,54,Credit Card
20989,10,Books,14.95,1,2023-03-03,34,Debit Card
20990,12,Sports,162.59,9,2023-09-22,61,Credit Card
20991,79,Home Goods,495.01,6,2023-11-19,51,Online Payment
20992,95,Clothing,365.98,7,2023-06-13,37,Cash
20993,15,Electronics,361.62,2,2023-06-14,34,Online Payment
20994,28,Electronics,382.93,3,2023-07-24,37,Debit Card
20995,4,Books,313.86,4,2023-01-15,20,Cash
20996,36,Electronics,297.07,3,2023-07-20,18,Cash
20997,65,Electronics,232.27,9,2023-09-01,45,Cash
20998,98,Sports,227.53,8,2023-05-24,64,Credit Card
20999,47,Clothing,436.72,2,2023-02-25,55,Cash
21000,81,Clothing,202.79,9,2023-09-20,23,Cash
21001,39,Books,421.74,8,2023-03-14,61,Online Payment
21002,38,Sports,420.49,4,2023-08-28,39,Online Payment
21003,44,Sports,387.74,3,2023-05-07,30,Credit Card
21004,51,Sports,28.44,4,2023-11-21,57,Credit Card
21005,97,Clothing,82.51,2,2023-03-08,21,Debit Card
21006,85,Groceries,164.21,8,2023-09-27,62,Online Payment
21007,26,Books,425.29,6,2023-05-19,41,Debit Card
21008,36,Books,437.9,1,2023-12-12,27,Credit Card
21009,69,Home Goods,30.36,7,2023-09-23,66,Credit Card
21010,97,Sports,169.12,4,2023-02-25,59,Online Payment
21011,1,Sports,426.69,4,2023-02-10,19,Online Payment
21012,53,Clothing,132.35,5,2023-12-03,33,Credit Card
21013,6,Books,488.24,8,2023-07-14,27,Credit Card
21014,37,Clothing,249.76,2,2023-02-08,26,Credit Card
21015,2,Home Goods,469.28,7,2023-02-04,43,Credit Card
21016,69,Electronics,220.12,9,2023-04-05,24,Cash
21017,90,Clothing,168.66,8,2023-04-08,33,Cash
21018,41,Home Goods,187.58,2,2023-04-10,19,Debit Card
21019,51,Clothing,443.31,4,2023-12-18,55,Credit Card
21020,47,Clothing,172.04,1,2023-08-23,45,Debit Card
21021,13,Clothing,337.98,4,2023-08-19,43,Cash
21022,76,Groceries,240.22,5,2023-01-20,31,Credit Card
21023,69,Groceries,471.42,6,2023-11-02,25,Cash
21024,66,Sports,88.09,2,2023-04-15,28,Debit Card
21025,59,Groceries,220.04,5,2023-01-19,50,Online Payment
21026,68,Home Goods,71.07,5,2023-06-06,30,Cash
21027,59,Clothing,293.29,4,2023-04-28,56,Debit Card
21028,91,Groceries,207.42,8,2023-11-06,68,Debit Card
21029,10,Books,39.86,7,2023-08-19,63,Credit Card
21030,13,Clothing,426.42,2,2023-11-12,23,Cash
21031,2,Electronics,194.0,8,2023-09-05,36,Credit Card
21032,90,Sports,251.88,8,2023-08-11,45,Credit Card
21033,15,Groceries,209.68,5,2023-02-14,41,Debit Card
21034,46,Books,249.44,7,2023-09-01,41,Cash
21035,57,Books,18.0,4,2023-10-28,52,Credit Card
21036,10,Clothing,409.58,5,2023-04-07,66,Online Payment
21037,22,Electronics,172.83,3,2023-11-09,24,Online Payment
21038,89,Sports,364.99,4,2023-08-02,26,Cash
21039,79,Sports,41.79,4,2023-02-06,18,Debit Card
21040,77,Electronics,266.67,7,2023-10-13,68,Cash
21041,8,Groceries,455.31,1,2023-08-09,69,Debit Card
21042,21,Groceries,205.14,7,2023-02-07,23,Credit Card
21043,85,Clothing,106.66,5,2023-02-06,59,Cash
21044,22,Home Goods,58.55,8,2023-07-15,29,Debit Card
21045,97,Clothing,430.95,8,2023-04-05,45,Credit Card
21046,45,Clothing,127.02,6,2023-05-02,57,Cash
21047,91,Clothing,487.78,3,2023-11-21,55,Online Payment
21048,40,Electronics,131.43,2,2023-07-15,45,Debit Card
21049,22,Sports,245.69,9,2023-05-03,43,Debit Card
21050,30,Sports,234.42,8,2023-06-28,68,Online Payment
21051,62,Home Goods,40.38,5,2023-01-04,52,Debit Card
21052,73,Groceries,270.6,3,2023-07-28,35,Credit Card
21053,45,Clothing,339.59,7,2023-12-27,44,Online Payment
21054,35,Electronics,373.65,2,2023-07-04,67,Online Payment
21055,82,Electronics,266.07,5,2023-09-19,27,Debit Card
21056,42,Clothing,408.17,4,2023-08-18,64,Credit Card
21057,5,Electronics,378.53,5,2023-05-21,33,Debit Card
21058,27,Electronics,105.05,5,2023-01-12,25,Credit Card
21059,70,Clothing,206.78,1,2023-06-18,60,Debit Card
21060,62,Home Goods,79.87,8,2023-05-17,24,Credit Card
21061,32,Electronics,75.38,2,2023-09-04,30,Debit Card
21062,8,Sports,358.94,9,2023-04-06,61,Debit Card
21063,85,Books,269.92,4,2023-03-05,65,Debit Card
21064,18,Sports,304.47,8,2023-06-15,64,Credit Card
21065,78,Books,368.77,3,2023-12-17,28,Credit Card
21066,15,Books,145.85,5,2023-05-19,52,Online Payment
21067,26,Sports,206.67,1,2023-09-28,22,Cash
21068,53,Clothing,307.33,6,2023-06-03,46,Credit Card
21069,44,Books,57.35,8,2023-05-14,40,Credit Card
21070,32,Sports,418.2,4,2023-05-18,69,Online Payment
21071,28,Groceries,178.29,1,2023-05-21,54,Credit Card
21072,39,Electronics,332.79,8,2023-02-21,38,Debit Card
